id,title,year,source,query,run_date,stage,decision,reason,type,era,evidence_kind,screener1,screener2,category
doi:10.1109/SMAP.2014.29,Automated CAPTCHA Solving: An Empirical Comparison of Selected Techniques,2014,SemanticScholar,"(""bot mitigation"" | ""bot detection"" | ""anti-automation"" | ""browser fingerprinting"" | CAPTCHA) + (attestation | cost | economics | architecture | ""CAPTCHA solving"" | ""vision-language model"" | VLM | ""web agent"" | ""computer-use agent"" | ""GUI agent"")",2026-09-23,title/abstract,include,"both screeners: Evaluates automated attacks (VSM classifier, OCR) against text CAPTCHAs",CAPTCHA,,,include,include,A
doi:10.1109/ICMLA.2014.16,Reducing the Cost of Breaking Audio CAPTCHAs by Active and Semi-supervised Learning,2014,SemanticScholar,"(""bot mitigation"" | ""bot detection"" | ""anti-automation"" | ""browser fingerprinting"" | CAPTCHA) + (attestation | cost | economics | architecture | ""CAPTCHA solving"" | ""vision-language model"" | VLM | ""web agent"" | ""computer-use agent"" | ""GUI agent"")",2026-09-23,title/abstract,include,"both screeners: Evaluates ML attacks on audio CAPTCHAs, reducing labeling cost of automated solving.",CAPTCHA,,,include,include,A
s2:7f0e45c6973531c4e560e46d7c3fa5351c8d5d60,A Large-Scale Analysis of Browser Fingerprinting via Chrome Instrumentation,2019,SemanticScholar,"(""bot mitigation"" | ""bot detection"" | ""anti-automation"" | ""browser fingerprinting"" | CAPTCHA) + (attestation | cost | economics | architecture | ""CAPTCHA solving"" | ""vision-language model"" | VLM | ""web agent"" | ""computer-use agent"" | ""GUI agent"")",2026-09-23,title/abstract,include,"both screeners: Large-scale measurement of browser fingerprinting, a client-side bot-detection mechanism",II,,,include,include,M
doi:10.14722/NDSS.2016.23342,Do You See What I See? Differential Treatment of Anonymous Users,2016,SemanticScholar,"(""bot mitigation"" | ""bot detection"" | ""anti-automation"" | ""browser fingerprinting"" | CAPTCHA) + (attestation | cost | economics | architecture | ""CAPTCHA solving"" | ""vision-language model"" | VLM | ""web agent"" | ""computer-use agent"" | ""GUI agent"")",2026-09-23,title/abstract,exclude,"both screeners: Server-side Tor blocking study, not client-side anti-automation mechanism or attack",,,,exclude,exclude,-
doi:10.1109/TIFS.2023.3254429,Deep Learning Based Social Bot Detection on Twitter,2023,SemanticScholar,"(""bot mitigation"" | ""bot detection"" | ""anti-automation"" | ""browser fingerprinting"" | CAPTCHA) + (attestation | cost | economics | architecture | ""CAPTCHA solving"" | ""vision-language model"" | VLM | ""web agent"" | ""computer-use agent"" | ""GUI agent"")",2026-09-23,title/abstract,exclude,"both screeners: Social-media bot detection from posts/activity, not client-side web anti-automation",,,,exclude,exclude,-
doi:10.1140/epjds/s13688-025-00583-5,Fusing content and social relationships: a multi-modal heterogeneous graph transformer approach for social bot detection,2025,SemanticScholar,"(""bot mitigation"" | ""bot detection"" | ""anti-automation"" | ""browser fingerprinting"" | CAPTCHA) + (attestation | cost | economics | architecture | ""CAPTCHA solving"" | ""vision-language model"" | VLM | ""web agent"" | ""computer-use agent"" | ""GUI agent"")",2026-09-23,title/abstract,exclude,both screeners: Social-media bot account detection from posts/graphs; not client-side anti-automation.,,,,exclude,exclude,-
doi:10.1109/ICECTECH.2011.5942121,A new architecture for the generation of picture based CAPTCHA: A level constrained CSE low power synthesis methodology for fixed point FIR filters,2011,SemanticScholar,"(""bot mitigation"" | ""bot detection"" | ""anti-automation"" | ""browser fingerprinting"" | CAPTCHA) + (attestation | cost | economics | architecture | ""CAPTCHA solving"" | ""vision-language model"" | VLM | ""web agent"" | ""computer-use agent"" | ""GUI agent"")",2026-09-23,title/abstract,exclude,"both screeners: FIR filter synthesis paper; title mismatch, no CAPTCHA evaluation",,,,exclude,exclude,-
doi:10.1007/s00138-020-01160-8,Development of a character CAPTCHA recognition system for the visually impaired community using deep learning,2021,SemanticScholar,"(""bot mitigation"" | ""bot detection"" | ""anti-automation"" | ""browser fingerprinting"" | CAPTCHA) + (attestation | cost | economics | architecture | ""CAPTCHA solving"" | ""vision-language model"" | VLM | ""web agent"" | ""computer-use agent"" | ""GUI agent"")",2026-09-23,title/abstract,include,"adjudicated: Title only; character CAPTCHA recognition system, i.e. a solver",CAPTCHA,,,include,exclude,A
doi:10.1109/SWC62898.2024.00222,Context-Prompt-Align: An Architecture For Few Posts Based Social Bots Detection,2024,SemanticScholar,"(""bot mitigation"" | ""bot detection"" | ""anti-automation"" | ""browser fingerprinting"" | CAPTCHA) + (attestation | cost | economics | architecture | ""CAPTCHA solving"" | ""vision-language model"" | VLM | ""web agent"" | ""computer-use agent"" | ""GUI agent"")",2026-09-23,title/abstract,exclude,both screeners: Social-media bot detection from posts; not client-side anti-automation,,,,exclude,exclude,-
doi:10.1109/CSCloud/EdgeCom.2018.00013,CAPTCHA: Machine or Human Solvers? A Game-Theoretical Analysis,2018,SemanticScholar,"(""bot mitigation"" | ""bot detection"" | ""anti-automation"" | ""browser fingerprinting"" | CAPTCHA) + (attestation | cost | economics | architecture | ""CAPTCHA solving"" | ""vision-language model"" | VLM | ""web agent"" | ""computer-use agent"" | ""GUI agent"")",2026-09-23,title/abstract,include,both screeners: Game-theoretic analysis of CAPTCHA design against software and human solvers,ECON,,,include,include,M
doi:10.31219/osf.io/km35b,Deep-CAPTCHA: a deep learning based CAPTCHA solver for vulnerability assessment,2020,SemanticScholar,"(""bot mitigation"" | ""bot detection"" | ""anti-automation"" | ""browser fingerprinting"" | CAPTCHA) + (attestation | cost | economics | architecture | ""CAPTCHA solving"" | ""vision-language model"" | VLM | ""web agent"" | ""computer-use agent"" | ""GUI agent"")",2026-09-23,title/abstract,include,both screeners: Evaluates deep learning CAPTCHA solver attacking visual CAPTCHAs,CAPTCHA,,,include,include,A
s2:84ec4e4a048d138eda449d4cf976d8a1c37396f5,Architecture of Speech-based Registration System,2008,SemanticScholar,"(""bot mitigation"" | ""bot detection"" | ""anti-automation"" | ""browser fingerprinting"" | CAPTCHA) + (attestation | cost | economics | architecture | ""CAPTCHA solving"" | ""vision-language model"" | VLM | ""web agent"" | ""computer-use agent"" | ""GUI agent"")",2026-09-23,title/abstract,exclude,both screeners: Title suggests speech registration system; no evidence of anti-automation research,,,,exclude,exclude,-
s2:8529d388bcc19dc2d8610f8963cc769e1977ff61,Effective Verifies Upwards Graphical Password Using Visual Cryptography,2015,SemanticScholar,"(""bot mitigation"" | ""bot detection"" | ""anti-automation"" | ""browser fingerprinting"" | CAPTCHA) + (attestation | cost | economics | architecture | ""CAPTCHA solving"" | ""vision-language model"" | VLM | ""web agent"" | ""computer-use agent"" | ""GUI agent"")",2026-09-23,title/abstract,exclude,"both screeners: Graphical password authentication scheme, not anti-automation or bot detection",,,,exclude,exclude,-
doi:10.1109/WICT.2012.6409078,Defense response of search engine websites to non cooperating crawlers,2012,SemanticScholar,"(""bot mitigation"" | ""bot detection"" | ""anti-automation"" | ""browser fingerprinting"" | CAPTCHA) + (attestation | cost | economics | architecture | ""CAPTCHA solving"" | ""vision-language model"" | VLM | ""web agent"" | ""computer-use agent"" | ""GUI agent"")",2026-09-23,title/abstract,include,"both screeners: Measures deployed crawler defenses (CAPTCHAs, traps, bot detection) on search engines",CAPTCHA,,,include,include,M
doi:10.1109/ICDSG67714.2025.11381307,Comparative Study of BiLSTM and XGBoost for Twitter Bot Detection,2025,SemanticScholar,"(""bot mitigation"" | ""bot detection"" | ""anti-automation"" | ""browser fingerprinting"" | CAPTCHA) + (attestation | cost | economics | architecture | ""CAPTCHA solving"" | ""vision-language model"" | VLM | ""web agent"" | ""computer-use agent"" | ""GUI agent"")",2026-09-23,title/abstract,exclude,"both screeners: Social-media bot account detection from posts/profiles, not client-side anti-automation.",,,,exclude,exclude,-
doi:10.1145/2448556.2448613,Proposal of CAPTCHA using three dimensional objects,2013,SemanticScholar,"(""bot mitigation"" | ""bot detection"" | ""anti-automation"" | ""browser fingerprinting"" | CAPTCHA) + (attestation | cost | economics | architecture | ""CAPTCHA solving"" | ""vision-language model"" | VLM | ""web agent"" | ""computer-use agent"" | ""GUI agent"")",2026-09-23,title/abstract,exclude,both screeners: Pure CAPTCHA design proposal without evaluation,,,,exclude,exclude,-
doi:10.1587/TRANSINF.2017EDL8175,CAPTCHA Image Generation Systems Using Generative Adversarial Networks,2018,SemanticScholar,"(""bot mitigation"" | ""bot detection"" | ""anti-automation"" | ""browser fingerprinting"" | CAPTCHA) + (attestation | cost | economics | architecture | ""CAPTCHA solving"" | ""vision-language model"" | VLM | ""web agent"" | ""computer-use agent"" | ""GUI agent"")",2026-09-23,title/abstract,include,both screeners: Proposes and evaluates GAN-based CAPTCHA generation against solvers,CAPTCHA,,,include,include,M
doi:10.1016/J.PROCS.2021.04.036,Cross-device User Tracking via Hybrid Model,2021,SemanticScholar,"(""bot mitigation"" | ""bot detection"" | ""anti-automation"" | ""browser fingerprinting"" | CAPTCHA) + (attestation | cost | economics | architecture | ""CAPTCHA solving"" | ""vision-language model"" | VLM | ""web agent"" | ""computer-use agent"" | ""GUI agent"")",2026-09-23,title/abstract,exclude,"adjudicated: Cross-device user tracking, not bot detection",,,,exclude,include,-
doi:10.1109/ACCESS.2026.3663400,L-MACD: Learning-Based Adaptive CAPTCHA Defense Against Multimodal AI Attacks,2026,SemanticScholar,"(""bot mitigation"" | ""bot detection"" | ""anti-automation"" | ""browser fingerprinting"" | CAPTCHA) + (attestation | cost | economics | architecture | ""CAPTCHA solving"" | ""vision-language model"" | VLM | ""web agent"" | ""computer-use agent"" | ""GUI agent"")",2026-09-23,title/abstract,include,both screeners: Evaluates adaptive CAPTCHA defense against multimodal AI attacks with human usability metrics,CAPTCHA,,,include,include,M
doi:10.1109/SISY.2009.5291155,Web based intelligent product configurator for thermal insulation and decoration of buildings,2009,SemanticScholar,"(""bot mitigation"" | ""bot detection"" | ""anti-automation"" | ""browser fingerprinting"" | CAPTCHA) + (attestation | cost | economics | architecture | ""CAPTCHA solving"" | ""vision-language model"" | VLM | ""web agent"" | ""computer-use agent"" | ""GUI agent"")",2026-09-23,title/abstract,exclude,"both screeners: Product configurator paper; CAPTCHA merely mentioned, no mechanism evaluation",,,,exclude,exclude,-
doi:10.30837/bi.2018.1(90).13,Bot detection in social networks,2018,SemanticScholar,"(""bot mitigation"" | ""bot detection"" | ""anti-automation"" | ""browser fingerprinting"" | CAPTCHA) + (attestation | cost | economics | architecture | ""CAPTCHA solving"" | ""vision-language model"" | VLM | ""web agent"" | ""computer-use agent"" | ""GUI agent"")",2026-09-23,title/abstract,exclude,"both screeners: Social-media bot detection from tweets, not client-side web anti-automation",,,,exclude,exclude,-
doi:10.62762/tetai.2025.791029,Enhancing Social Media Bot Detection with Cross-Feature Gating and Residual Learning,2026,SemanticScholar,"(""bot mitigation"" | ""bot detection"" | ""anti-automation"" | ""browser fingerprinting"" | CAPTCHA) + (attestation | cost | economics | architecture | ""CAPTCHA solving"" | ""vision-language model"" | VLM | ""web agent"" | ""computer-use agent"" | ""GUI agent"")",2026-09-23,title/abstract,exclude,"both screeners: Social media bot account detection, not client-side anti-automation",,,,exclude,exclude,-
s2:9006186c13edf4bc688a6232831f9e9c871f297d,Intrusion detection using spatial information and behavioral biometrics,2008,SemanticScholar,"(""bot mitigation"" | ""bot detection"" | ""anti-automation"" | ""browser fingerprinting"" | CAPTCHA) + (attestation | cost | economics | architecture | ""CAPTCHA solving"" | ""vision-language model"" | VLM | ""web agent"" | ""computer-use agent"" | ""GUI agent"")",2026-09-23,title/abstract,exclude,"both screeners: Intrusion detection focus, not web anti-automation or bot detection",,,,exclude,exclude,-
doi:10.1109/ICETET.2010.126,Algorithm for Secured Online Authentication Using CAPTCHA,2010,SemanticScholar,"(""bot mitigation"" | ""bot detection"" | ""anti-automation"" | ""browser fingerprinting"" | CAPTCHA) + (attestation | cost | economics | architecture | ""CAPTCHA solving"" | ""vision-language model"" | VLM | ""web agent"" | ""computer-use agent"" | ""GUI agent"")",2026-09-23,title/abstract,include,"adjudicated: Segmentation and recognition CAPTCHA solver, 88% accuracy",CAPTCHA,,,include,exclude,A
s2:91b792db7705d3ce5d0a27b4466bf3fdcb4ff516,Dynamic Authentication over Graphical Passwords using Visual Cryptography,2015,SemanticScholar,"(""bot mitigation"" | ""bot detection"" | ""anti-automation"" | ""browser fingerprinting"" | CAPTCHA) + (attestation | cost | economics | architecture | ""CAPTCHA solving"" | ""vision-language model"" | VLM | ""web agent"" | ""computer-use agent"" | ""GUI agent"")",2026-09-23,title/abstract,exclude,"both screeners: Graphical password authentication scheme, not client-side anti-automation or bot detection",,,,exclude,exclude,-
doi:10.1109/BigData.Congress.2014.92,"Making Big Data, Privacy, and Anonymization Work Together in the Enterprise: Experiences and Issues",2014,SemanticScholar,"(""bot mitigation"" | ""bot detection"" | ""anti-automation"" | ""browser fingerprinting"" | CAPTCHA) + (attestation | cost | economics | architecture | ""CAPTCHA solving"" | ""vision-language model"" | VLM | ""web agent"" | ""computer-use agent"" | ""GUI agent"")",2026-09-23,title/abstract,exclude,"both screeners: Enterprise log anonymization for privacy, not anti-automation or bot detection",,,,exclude,exclude,-
s2:9249e0a9a16e4725e8a928b33c20b039aed3c9c2,A Study of Botnets: Systemization of Knowledge and Correlation-based Detection,2012,SemanticScholar,"(""bot mitigation"" | ""bot detection"" | ""anti-automation"" | ""browser fingerprinting"" | CAPTCHA) + (attestation | cost | economics | architecture | ""CAPTCHA solving"" | ""vision-language model"" | VLM | ""web agent"" | ""computer-use agent"" | ""GUI agent"")",2026-09-23,title/abstract,exclude,"both screeners: Botnet detection via network traffic, not client-side anti-automation",,,,exclude,exclude,-
